type,coordinates long,coordinates lat,category,name,info
Point,13.1861365,52.4834079,Picknicktisch,Picknicktisch,
Point,13.1859568,52.4842846,Picknicktisch,Picknicktisch,
Point,13.1714963,52.462022,Picknicktisch,Picknicktisch,
Point,13.1715501,52.4621401,Picknicktisch,Picknicktisch,
Point,13.1713226,52.4620892,Picknicktisch,Picknicktisch,
Point,13.4484739,52.4722248,Picknicktisch,Picknicktisch,
Point,13.4484917,52.4722053,Picknicktisch,Picknicktisch,
Point,13.4484901,52.4721698,Picknicktisch,Picknicktisch,
Point,13.5766782,52.5376957,Picknicktisch,Picknicktisch,
Point,13.5780904,52.5376369,Picknicktisch,Picknicktisch,
Point,13.5784471,52.5375896,Picknicktisch,Picknicktisch,
Point,13.5786563,52.5372283,Picknicktisch,Picknicktisch,
Point,13.5782365,52.5391974,Picknicktisch,Picknicktisch,
Point,13.5769424,52.5393417,Picknicktisch,Picknicktisch,
Point,13.57714,52.53666,Picknicktisch,Picknicktisch,
Point,13.5480158,52.5326812,Picknicktisch,Picknicktisch,
Point,13.443561,52.5915476,Picknicktisch,Picknicktisch,
Point,13.5766297,52.5331653,Picknicktisch,Picknicktisch,
Point,13.2514227,52.4995109,Picknicktisch,Picknicktisch,a large picnic table made of wood with 2 sitting banks. enough place for 10 persons.
Point,13.7226379,52.4260499,Picknicktisch,Picknicktisch,
Point,13.4476626,52.4982454,Picknicktisch,Picknicktisch,
Point,13.7027605,52.4100032,Picknicktisch,Picknicktisch,
Point,13.4804793,52.5013824,Picknicktisch,Picknicktisch,
Point,13.4804878,52.5013607,Picknicktisch,Picknicktisch,
Point,13.4445302,52.5356806,Picknicktisch,Picknicktisch,
Point,13.4443714,52.5357551,Picknicktisch,Picknicktisch,
Point,13.5670801,52.4861023,Picknicktisch,Picknicktisch,
Point,13.5668153,52.486138,Picknicktisch,Picknicktisch,
Point,13.6110065,52.4506782,Picknicktisch,Picknicktisch,
Point,13.4434917,52.5354212,Picknicktisch,Picknicktisch,
Point,13.4454401,52.5362612,Picknicktisch,Picknicktisch,
Point,13.4454272,52.5362249,Picknicktisch,Picknicktisch,
Point,13.4453029,52.5362254,Picknicktisch,Picknicktisch,
Point,13.1804209,52.5876417,Picknicktisch,Picknicktisch,
Point,13.3849586,52.5607083,Picknicktisch,Picknicktisch,
Point,13.3852616,52.5609764,Picknicktisch,Picknicktisch,
Point,13.3852547,52.5609501,Picknicktisch,Picknicktisch,
Point,13.1764334,52.4638075,Picknicktisch,Picknicktisch,in a bad state
Point,13.3947652,52.6312949,Picknicktisch,Picknicktisch,
Point,13.5546536,52.491041,Picknicktisch,Picknicktisch,
Point,13.5522421,52.4914731,Picknicktisch,Picknicktisch,
Point,13.5522591,52.492358,Picknicktisch,Picknicktisch,
Point,13.2307988,52.4874111,Picknicktisch,Picknicktisch,
Point,13.5546658,52.4911644,Picknicktisch,Picknicktisch,
Point,13.3497206,52.4587816,Picknicktisch,Picknicktisch,
Point,13.3496421,52.4587792,Picknicktisch,Picknicktisch,
Point,13.3495627,52.4586538,Picknicktisch,Picknicktisch,
Point,13.3506623,52.4584481,Picknicktisch,Picknicktisch,
Point,13.3496707,52.458677,Picknicktisch,Picknicktisch,
Point,13.4988928,52.4949484,Picknicktisch,Picknicktisch,
Point,13.4989879,52.4949261,Picknicktisch,Picknicktisch,
Point,13.4383639,52.5385556,Picknicktisch,Picknicktisch,
