type,coordinates long,coordinates lat,category,name,info
Feature,13.35362219,52.49487804,Toilette,Öffentliche Toilette,"barrierefrei, Preis: 0,50 €"
Feature,13.50932998,52.45370571,Toilette,Öffentliche Toilette,"barrierefrei, Preis: 0,50 €"
Feature,13.33233623,52.59754512,Toilette,Öffentliche Toilette,"barrierefrei, Preis: 0,50 €"
Feature,13.398054,52.49053404,Toilette,Öffentliche Toilette,"barrierefrei, Preis: 0,00 €"
Feature,13.43915689,52.4950581,Toilette,Öffentliche Toilette,"barrierefrei, Preis: 0,50 €"
Feature,13.41359552,52.55991886,Toilette,Öffentliche Toilette,"barrierefrei, Preis: 0,50 €"
Feature,13.41343229,52.55067679,Toilette,Öffentliche Toilette,"barrierefrei, Preis: 0,50 €"
Feature,13.50882,52.51505004,Toilette,Öffentliche Toilette,"barrierefrei, Preis: 0,50 €"
Feature,13.46391551,52.50790007,Toilette,Öffentliche Toilette,"barrierefrei, Preis: 0,50 €"
Feature,13.38566639,52.44438323,Toilette,Öffentliche Toilette,"barrierefrei, Preis: 0,00 €"
Feature,13.391234,52.50126904,Toilette,Öffentliche Toilette,"barrierefrei, Preis: 0,50 €"
Feature,13.263703,52.48750404,Toilette,Öffentliche Toilette,"barrierefrei, Preis: 0,50 €"
Feature,13.48398,52.50302004,Toilette,Öffentliche Toilette,"barrierefrei, Preis: 0,50 €"
Feature,13.32828671,52.479007,Toilette,Öffentliche Toilette,"barrierefrei, Preis: 0,50 €"
Feature,13.39051341,52.54474841,Toilette,Öffentliche Toilette,"barrierefrei, Preis: 0,50 €"
Feature,13.50467113,52.57333014,Toilette,Öffentliche Toilette,"barrierefrei, Preis: 0,50 €"
Feature,13.32239001,52.49714135,Toilette,Öffentliche Toilette,"barrierefrei, Preis: 0,50 €"
Feature,13.42739337,52.52711568,Toilette,Öffentliche Toilette,"barrierefrei, Preis: 0,50 €"
Feature,13.48680536,52.46589121,Toilette,Öffentliche Toilette,"barrierefrei, Preis: 0,50 €"
Feature,13.39527778,52.53977781,Toilette,Öffentliche Toilette,"barrierefrei, Preis: 0,50 €"
Feature,13.43822268,52.54148326,Toilette,Öffentliche Toilette,"barrierefrei, Preis: 0,50 €"
Feature,13.44538488,52.47407194,Toilette,Öffentliche Toilette,"barrierefrei, Preis: 0,50 €"
Feature,13.30926853,52.47332461,Toilette,Öffentliche Toilette,"barrierefrei, Preis: 0,50 €"
